timestamp,open,high,low,close,volume
2026-03-30 14:35:35.075155,64814.78558726178,64922.74546264989,64800.959022319665,64871.995003621014,14.839178236476913
2026-03-30 14:36:35.075155,64822.45214763137,64904.93734586229,64777.19178691113,64833.056133034166,336.67443704896914
2026-03-30 14:37:35.075155,64822.854964327526,64905.38611257687,64790.11896615333,64840.47552068389,53.92369318290059
2026-03-30 14:38:35.075155,64834.9192102586,64833.45495954249,64467.94331858001,64777.621438064234,23.40039924746089
2026-03-30 14:39:35.075155,64614.33462315908,64746.01431709953,64630.414589921646,64735.26470187418,261.0901752477447
2026-03-30 14:40:35.075155,64738.958601657345,64801.39221419052,64709.06633581939,64742.28436719441,35.04405404652583
2026-03-30 14:41:35.075155,64760.42418427217,64787.816637167,64730.51614851346,64766.84145283482,202.89033865452012
2026-03-30 14:42:35.075155,64743.3853541417,64894.625595747064,64728.47133906427,64773.03890889268,86.26175113292832
2026-03-30 14:43:35.075155,64710.792976337325,64804.59212133584,64739.26427757,64769.94126800593,113.68951111493166
2026-03-30 14:44:35.075155,64832.216284685775,64863.22810959958,64635.859212283794,64760.83837280852,103.36554077991538
2026-03-30 14:45:35.075155,64846.14300982058,64893.37107327195,64518.11025474413,64713.6280357888,14.59742327115169
2026-03-30 14:46:35.075155,64580.102957698015,64699.29513084698,64605.082854735076,64690.98726837978,70.25209270735284
2026-03-30 14:47:35.075155,64616.96289109609,64739.37495754299,64478.59676490154,64676.73615977412,34.28393486551549
2026-03-30 14:48:35.075155,64646.58416096901,64812.20219473255,64509.63799650796,64711.577916158014,52.78696098646558
2026-03-30 14:49:35.075155,64705.123116407005,64792.07553848851,64638.79484089603,64723.34414236794,62.96433277778944
2026-03-30 14:50:35.075155,64748.17274473236,64733.39726963219,64615.013411170374,64666.961021532916,28.791807578253128
2026-03-30 14:51:35.075155,64712.21612785698,64697.9598245166,64493.654060117646,64678.08741092702,113.32828497470469
2026-03-30 14:52:35.075155,64656.333002737105,64684.44844510493,64462.250674542694,64666.28207661692,42.43750681779889
2026-03-30 14:53:35.075155,64646.1029713975,64695.75481839307,64607.10881984171,64645.04521286154,86.37736491535782
2026-03-30 14:54:35.075155,64644.836706750626,64710.5410123302,64503.24043775992,64665.46580861934,191.2127393243622
2026-03-30 14:55:35.075155,64747.24647410033,64708.30446744881,64442.71302149876,64699.45642571113,26.056965642157735
2026-03-30 14:56:35.075155,64785.92709588555,64903.43943029558,64678.20395588539,64730.23739877045,29.699947788640102
2026-03-30 14:57:35.075155,64741.98793577394,64895.882808952374,64651.88075030652,64703.728755847565,80.39829425961548
2026-03-30 14:58:35.075155,64552.26901160624,64830.94723117268,64625.77467110912,64694.372872763204,131.12346646292113
2026-03-30 14:59:35.075155,64706.586536696195,64717.31185717416,64662.004052851655,64705.736254323,129.57212881807374
2026-03-30 15:00:35.075155,64725.87707277443,64805.11944822447,64602.32876362401,64737.95301217928,89.30846987281623
2026-03-30 15:01:35.075155,64787.25195274553,64800.90732708167,64675.23117452556,64723.091718108386,14.336843742596846
2026-03-30 15:02:35.075155,64733.20539268906,64807.11609789999,64633.99392652361,64717.73095955563,207.31174469779697
2026-03-30 15:03:35.075155,64718.59922716469,64843.27417007677,64543.6081116932,64682.587937403325,236.86861717742508
2026-03-30 15:04:35.075155,64612.54081758982,64907.2599392233,64578.35291559728,64644.559076751524,146.30691316758237
2026-03-30 15:05:35.075155,64732.22608818107,64891.91029616429,64621.80765132118,64671.473810519936,62.27779760459129
2026-03-30 15:06:35.075155,64795.83840356247,64808.49795150775,64646.31386768924,64715.99086078232,73.0358691175493
2026-03-30 15:07:35.075155,64609.01831836994,64757.76420277548,64530.8569905223,64714.30793938822,7.063775109194996
2026-03-30 15:08:35.075155,64663.510112540585,64764.68015153834,64620.91710895007,64747.43502690132,267.3175229116185
2026-03-30 15:09:35.075155,64809.16752483207,64769.2122998389,64701.25246745157,64759.79118262022,217.47841740194295
2026-03-30 15:10:35.075155,64728.39243310847,64748.80629522582,64650.268158247774,64739.55303321555,198.58897569477716
2026-03-30 15:11:35.075155,64818.51106661659,64793.440664111404,64748.5207275543,64751.899900953125,81.68444181108273
2026-03-30 15:12:35.075155,64818.033026686404,64967.65694690649,64771.92893138702,64802.362467929175,63.34112296284186
2026-03-30 15:13:35.075155,64846.74879704326,64980.27827985906,64661.96567902193,64801.84968759658,90.23131350718052
2026-03-30 15:14:35.075155,64804.75320775822,65019.77776107112,64647.02755732939,64853.21395342021,9.855695418108965
2026-03-30 15:15:35.075155,64790.97590359447,64910.559686219174,64463.304691726706,64768.96780717916,45.201308923453674
2026-03-30 15:16:35.075155,64818.43938257232,64979.57423011974,64657.338546081824,64796.23812461493,21.362693069269024
2026-03-30 15:17:35.075155,64755.06621221371,64985.81257001536,64791.985180004536,64799.70634109176,165.69845255667664
2026-03-30 15:18:35.075155,64855.56756308083,64826.1514648081,64532.970281407914,64790.66717441631,21.33708660048772
2026-03-30 15:19:35.075155,64671.48178740432,64931.11507769425,64716.84692345831,64794.28780321427,481.2715535994765
2026-03-30 15:20:35.075155,64744.020530681366,64787.57687049205,64677.5234822783,64730.575534659954,132.64105348894296
2026-03-30 15:21:35.075155,64640.35541063698,64844.001879107986,64721.2364409654,64724.11341913211,3.0913293604596705
2026-03-30 15:22:35.075155,64670.1386633165,64825.66197860887,64734.44425864925,64736.31870821309,81.19887814377145
2026-03-30 15:23:35.075155,64848.69792589275,65030.60289697653,64727.91738399999,64784.82094188344,29.637756189451213
2026-03-30 15:24:35.075155,64697.44209600354,64833.32646135049,64668.5731150235,64768.682778822644,61.36911124662393
2026-03-30 15:25:35.075155,64669.20728537284,64883.9100333564,64565.03165767381,64743.15296565746,25.684791665881836
2026-03-30 15:26:35.075155,64765.12244902986,64764.87014241452,64621.371212951526,64727.55960880269,362.22207533942986
2026-03-30 15:27:35.075155,64685.90785965701,64831.57778925995,64579.2933874645,64757.8398374641,56.72724744829305
2026-03-30 15:28:35.075155,64835.081554588476,64880.07511698478,64758.26870702993,64769.133006313015,247.95349907835737
2026-03-30 15:29:35.075155,64794.36662549229,64757.11804613386,64455.56519354374,64752.62674674138,37.32749786859216
2026-03-30 15:30:35.075155,64719.526371464206,64933.987238881644,64743.72149334859,64769.89428221896,39.970309805723524
2026-03-30 15:31:35.075155,64837.18848998948,64944.72907836065,64622.25267411989,64773.685943444514,64.84377247211097
2026-03-30 15:32:35.075155,64680.082592757804,64856.03008425321,64752.326452553934,64805.7129486901,159.66080937929294
2026-03-30 15:33:35.075155,64814.22594851364,64911.62287326907,64766.64054356177,64783.6162481762,379.157698102805
2026-03-30 15:34:35.075155,64692.92831526954,64832.01317063951,64572.840156372935,64773.65128143697,119.50653010371803
2026-03-30 15:35:35.075155,64727.71129281884,64895.62453012449,64672.00836200933,64761.60100059869,117.48129979512774
2026-03-30 15:36:35.075155,64685.19033892786,64784.42890485767,64400.87544204376,64714.87569524161,7.195168460956442
2026-03-30 15:37:35.075155,64808.043922286466,64815.385762095,64547.96203299408,64725.1053458878,16.497675028042742
2026-03-30 15:38:35.075155,64701.75173845949,64966.71201276946,64590.99249423406,64734.201651063886,2.4236502864905423
2026-03-30 15:39:35.075155,64729.92507809765,64802.34354353657,64642.0860056903,64735.0145059505,73.53093063586576
2026-03-30 15:40:35.075155,64699.707105032154,65023.808125020114,64679.37512872929,64728.06922795307,70.9793522442312
2026-03-30 15:41:35.075155,64619.36511190411,64923.754949051814,64601.10506719329,64682.92515097029,62.85418165939056
2026-03-30 15:42:35.075155,64603.33944341781,64979.11775435791,64556.77475761878,64669.96899300737,41.888915183873806
2026-03-30 15:43:35.075155,64679.49709601049,64771.20864353296,64612.72384597438,64659.534865952395,42.637401288920465
2026-03-30 15:44:35.075155,64632.543339033255,64695.06583898925,64525.643218836856,64634.24896923829,423.97559383510554
2026-03-30 15:45:35.075155,64678.96438760022,64748.860546528296,64391.48963708061,64629.68318257848,9.614060556662015
2026-03-30 15:46:35.075155,64627.73997066098,64739.23651555704,64578.74053143756,64643.38777165244,122.10523413563365
2026-03-30 15:47:35.075155,64691.46231520732,64860.06174270978,64524.92988626272,64705.02829875064,294.8428735222786
2026-03-30 15:48:35.075155,64760.87657279337,64938.76111557342,64600.40663565902,64711.32368642417,97.9318018353532
2026-03-30 15:49:35.075155,64696.221719515685,64794.1014064008,64448.16957646472,64720.30463616297,168.3978811570053
2026-03-30 15:50:35.075155,64625.374589228435,64802.19578866812,64509.6557798905,64718.542782017226,18.321130410111703
2026-03-30 15:51:35.075155,64711.929041271535,64731.83704741253,64581.562941915836,64657.12908620424,39.79175048034613
2026-03-30 15:52:35.075155,64613.136650482134,64790.134429552396,64478.05656745187,64656.918502304274,30.302879451745262
2026-03-30 15:53:35.075155,64663.837125750404,64823.89921466447,64581.49004200536,64659.51227340142,133.4787651826344
2026-03-30 15:54:35.075155,64699.28434295645,64750.192799122924,64682.54844613443,64739.84474625115,160.99366995761736
2026-03-30 15:55:35.075155,64671.311491002394,64831.33711259166,64654.02694475773,64734.26567560798,527.6515773779643
2026-03-30 15:56:35.075155,64621.74195849056,64869.80971608283,64616.94325215608,64744.67407782703,86.20294924023554
2026-03-30 15:57:35.075155,64766.15683348268,64782.92442798105,64616.88495446799,64744.19782521133,95.28567885473149
2026-03-30 15:58:35.075155,64487.41327678527,64819.46649857334,64588.5800570098,64707.02338254711,130.25769376719367
2026-03-30 15:59:35.075155,64828.71660848961,64826.62896601657,64667.65233996415,64744.6557229473,266.4259577096727
2026-03-30 16:00:35.075155,64836.49313628202,64782.05538431889,64666.85131656737,64769.64981529963,168.9737187524235
2026-03-30 16:01:35.075155,64736.98823691678,64820.54412465921,64782.225393850575,64795.92026908346,62.41236667506698
2026-03-30 16:02:35.075155,64869.97889025096,64814.39022317998,64664.034095417155,64767.11233560725,187.8371792855382
2026-03-30 16:03:35.075155,64946.770866061604,65045.21359477336,64740.85139169805,64813.20386783928,45.16655907318548
2026-03-30 16:04:35.075155,64750.73595617033,64776.02457772946,64677.66599436865,64768.43823715484,36.49134422415081
2026-03-30 16:05:35.075155,64814.71980358896,64865.61298684733,64783.08008122061,64788.0938121346,124.59075653304417
2026-03-30 16:06:35.075155,64868.57741312434,64898.661997061245,64788.752647976675,64859.73900019507,135.6624337604273
2026-03-30 16:07:35.075155,64926.39737829479,64832.920415967266,64606.47402915768,64828.27226934481,102.31601474037755
2026-03-30 16:08:35.075155,64720.30962681611,64878.803656394244,64680.58691143331,64810.566918575714,126.06976539506051
2026-03-30 16:09:35.075155,64799.7075384407,65091.00376496877,64577.88990488282,64814.444370962134,153.96782224478383
2026-03-30 16:10:35.075155,64858.35401949866,64839.26665777501,64643.3749677545,64798.7781616519,84.5718089664616
2026-03-30 16:11:35.075155,64801.880245449145,64759.56026653902,64501.77477225978,64749.20457413613,10.509535396523459
2026-03-30 16:12:35.075155,64749.29991047446,64995.333597167584,64703.999355767635,64752.07182870551,115.69717134613033
2026-03-30 16:13:35.075155,64808.443012402415,64848.86321613023,64635.57375699217,64718.334958016225,153.4041108496163
2026-03-30 16:14:35.075155,64749.423227541076,64843.05631230359,64552.430485084886,64734.30916925188,68.36794893435703
2026-03-30 16:15:35.075155,64712.56090455994,64801.910937057924,64635.593396319884,64705.20391100945,13.856623287612873
2026-03-30 16:16:35.075155,64801.153042671875,64785.93693390806,64726.07820060641,64756.01531394459,8.363904427428535
2026-03-30 16:17:35.075155,64727.36557409536,64782.62193870959,64699.204508845556,64731.30740789865,6.655431425759482
2026-03-30 16:18:35.075155,64724.784733272565,64869.927233527276,64611.25774213864,64721.531727700625,51.771060898745446
2026-03-30 16:19:35.075155,64697.53462052558,64880.93669359593,64689.390131938475,64748.51060466454,36.04703456827623
2026-03-30 16:20:35.075155,64899.14015625803,64742.4450901625,64593.41998111273,64709.32163847506,130.7762101732936
2026-03-30 16:21:35.075155,64686.69059938904,64813.47681934402,64607.75792622891,64717.32861606686,154.60179128219488
2026-03-30 16:22:35.075155,64807.51351470867,64843.838808798086,64741.75089367611,64760.28743448634,369.8966867038971
2026-03-30 16:23:35.075155,64832.416324172205,64834.38524404261,64576.24806733277,64708.90489413056,231.6833041116916
2026-03-30 16:24:35.075155,64628.62475541965,64801.97177350217,64651.61836538319,64715.52604929786,12.65200306507978
2026-03-30 16:25:35.075155,64764.141082860275,64828.78828775879,64647.61438244472,64724.583064139704,128.2535771219617
2026-03-30 16:26:35.075155,64752.03688931955,64893.36050357048,64573.28776340774,64750.5370919589,99.20008951052574
2026-03-30 16:27:35.075155,64827.289116447195,64733.40310749988,64561.5626808667,64711.1499701487,59.927782410967545
2026-03-30 16:28:35.075155,64610.28877327246,64827.83765629845,64448.41206103824,64669.086625559896,27.52254228575208
2026-03-30 16:29:35.075155,64637.951622084096,64753.12244592794,64560.21885644751,64686.61243296997,182.51762956942375
2026-03-30 16:30:35.075155,64693.636675816684,64879.72657940812,64531.44298072178,64696.865577823264,152.2148633893874
2026-03-30 16:31:35.075155,64673.68303664627,64807.49468276036,64521.408981761284,64705.61618934368,1.9476204005466107
2026-03-30 16:32:35.075155,64687.74961720512,64785.18002670043,64680.01121964278,64717.472904126975,31.386778886558936
2026-03-30 16:33:35.075155,64827.35036642473,64798.65965748757,64568.872645330535,64696.11886185232,115.9670729751968
2026-03-30 16:34:35.075155,64712.499500514765,64866.8556465618,64559.066666047416,64704.27929405374,218.65617835002215
2026-03-30 16:35:35.075155,64663.62819740855,64845.361654031345,64608.02146303457,64714.40865121458,11.293557983787618
2026-03-30 16:36:35.075155,64666.71433780732,64702.291401168324,64543.155613667215,64691.945280101754,38.66105666370812
2026-03-30 16:37:35.075155,64779.18918813577,64852.05998725352,64499.94795464746,64752.97125663112,59.65028376226059
2026-03-30 16:38:35.075155,64790.81275339115,64877.419329504206,64674.34217567913,64768.96180518139,253.49336445254426
2026-03-30 16:39:35.075155,64693.67397135227,64885.3882283461,64716.16783263916,64731.040854764426,2.6345027580345155
2026-03-30 16:40:35.075155,64647.521727465515,64817.0403190336,64752.27289389595,64752.94156844775,61.42896920408254
2026-03-30 16:41:35.075155,64718.7686525073,64802.57531327161,64577.475223716356,64722.03972118696,104.69652417405806
2026-03-30 16:42:35.075155,64743.13894378037,64764.23029769022,64485.0879018947,64748.16307266203,79.40112393175977
2026-03-30 16:43:35.075155,64744.46986095267,64830.927744491244,64691.1615666395,64786.33026685222,16.60402310039459
2026-03-30 16:44:35.075155,64843.27787140934,64764.135220772616,64523.38712651591,64760.39882335286,184.46682526179836
2026-03-30 16:45:35.075155,64829.476762115984,64911.51796420809,64724.612515367706,64792.24856794246,104.2459110243766
2026-03-30 16:46:35.075155,64815.00758511724,64954.482889472485,64791.633737995086,64806.27050969174,89.59796004812274
2026-03-30 16:47:35.075155,64810.175445919944,65060.3593812934,64726.021034204045,64833.56164373979,404.8052445030507
2026-03-30 16:48:35.075155,65008.19384046253,64953.824162118035,64803.49596231607,64895.72768683976,89.81172428874775
2026-03-30 16:49:35.075155,64813.50282351176,65031.87595464116,64886.33653730875,64888.41473601056,5.154048659677541
2026-03-30 16:50:35.075155,64832.40210213413,64981.16990383966,64805.47871140847,64864.6136139437,48.70159105281715
2026-03-30 16:51:35.075155,64807.08945760367,64903.29369033607,64764.00071929437,64836.41938445543,154.46213176699618
2026-03-30 16:52:35.075155,64830.0015962428,64961.89640862887,64767.459019091555,64810.62577180807,42.40046887224958
2026-03-30 16:53:35.075155,64851.60653599981,64988.24168382216,64700.31844002378,64808.775399463164,7.949176953302251
2026-03-30 16:54:35.075155,64733.84195726098,64910.26673306566,64765.489392376025,64820.479364769395,9.708229538817534
2026-03-30 16:55:35.075155,64785.71256440279,64883.00570261318,64722.31559518972,64830.095897953826,65.08593894164092
2026-03-30 16:56:35.075155,64886.59632515727,64987.41643298186,64818.08503739524,64857.56320064188,8.642832478704655
2026-03-30 16:57:35.075155,64815.49292070706,64912.50837510886,64766.941203808005,64858.633420615784,62.19248306154812
2026-03-30 16:58:35.075155,64880.35887752761,64996.3468937816,64783.27077881268,64906.436731676906,94.80378075121976
2026-03-30 16:59:35.075155,64909.70169740148,65001.998710887536,64800.12992417846,64898.49731566114,4.105567298496854
2026-03-30 17:00:35.075155,64923.79180328509,65197.821306263926,64987.361041244396,64987.47468565525,40.18986739395983
2026-03-30 17:01:35.075155,65026.50530185085,65144.084881160175,64967.522877216026,65008.458217777494,15.40827134335416
2026-03-30 17:02:35.075155,65021.05765655229,65066.83299320168,64858.05738557005,64981.25275097626,25.534067866068717
2026-03-30 17:03:35.075155,64949.61067497939,64991.54921434246,64819.50104225765,64947.11756434921,30.582489610345426
2026-03-30 17:04:35.075155,65056.03451297225,65053.53922396622,64933.09462487741,64963.43668175278,177.9492418248998
2026-03-30 17:05:35.075155,65003.94934250417,64959.23260781851,64688.10697178906,64956.82819701785,67.34245060614843
2026-03-30 17:06:35.075155,64978.012622392715,65052.95246500392,64956.48602072807,64980.67174403968,38.85830565013661
2026-03-30 17:07:35.075155,64975.8076264937,65072.74269129306,64689.5663757838,64996.69917637873,16.618004882681248
2026-03-30 17:08:35.075155,65109.03029258289,65242.26547802345,64899.59984354273,64994.982346581506,77.45565465265256
2026-03-30 17:09:35.075155,64925.14555403573,65083.34727778922,64735.6204025009,64968.119177983775,62.64862901017402
2026-03-30 17:10:35.075155,64901.90928647478,65053.322645590095,64782.03853042359,64919.578614102174,55.8400322064361
2026-03-30 17:11:35.075155,64879.136050712004,65000.87101122917,64823.9216815069,64905.735504747514,36.53637425703064
2026-03-30 17:12:35.075155,64960.01442965098,65127.71041014074,64802.13394378946,64934.183391386214,146.96532169572495
2026-03-30 17:13:35.075155,65088.23805262658,64995.50770163289,64912.46685580754,64941.78417925782,96.21031440203295
2026-03-30 17:14:35.075155,64918.00509262738,64960.9194341072,64805.67957673864,64901.995541508666,245.75762298070015
2026-03-30 17:15:35.075155,64887.359489756855,65021.29512421367,64741.93148989261,64908.2647580712,40.048251788933044
2026-03-30 17:16:35.075155,64933.66914143841,65011.13616283284,64885.53407057926,64921.420314967385,78.03409521731501
2026-03-30 17:17:35.075155,64808.18910513464,65013.45982494664,64693.21184133376,64893.38494419021,13.825036609563284
2026-03-30 17:18:35.075155,64886.83496969803,65031.667377570455,64645.103163849395,64899.02199409824,174.15891422762908
2026-03-30 17:19:35.075155,65012.15760691683,65148.34921592017,64884.59217911498,64901.55987838837,57.107067991034825
2026-03-30 17:20:35.075155,64908.068911586495,64983.168927880215,64779.724985288165,64865.12884507442,230.38501465742044
2026-03-30 17:21:35.075155,64957.24455312476,65216.637082598914,64712.46946258026,64877.38261527037,159.3556149540558
2026-03-30 17:22:35.075155,64961.98759753343,65093.60695126058,64724.41096307949,64896.22524098143,268.1564362783308
2026-03-30 17:23:35.075155,64886.003247368746,64951.15121152722,64841.61262136146,64932.02704384443,97.81620903546033
2026-03-30 17:24:35.075155,65091.114421960556,65084.54350589388,64920.05805538998,64966.89847620189,100.43212965840765
2026-03-30 17:25:35.075155,64807.50559253922,64930.3669664855,64890.26973370883,64922.811657729464,10.63226521120542
2026-03-30 17:26:35.075155,64914.60136319409,65145.42061081551,64884.41656796107,64893.02460197806,2.104200787588823
2026-03-30 17:27:35.075155,64776.69427018948,64995.75352896909,64897.88619204972,64910.38695262094,25.663407425892697
2026-03-30 17:28:35.075155,64816.472245364,65029.07753911676,64861.75345247478,64927.71339098223,6.158041828807654
2026-03-30 17:29:35.075155,65005.84578465188,64966.10024062577,64919.68113391189,64945.0854260089,241.7151913134292
2026-03-30 17:30:35.075155,65025.979009142364,65133.04043306213,65017.988056191556,65070.96469957972,45.441265856331384
2026-03-30 17:31:35.075155,65171.22228942467,65311.15308998303,64746.24518322346,65090.19244759463,19.421906597566657
2026-03-30 17:32:35.075155,64986.19951656259,65245.376001568984,64954.370587969475,65127.81130926668,53.45553398851406
2026-03-30 17:33:35.075155,65153.769181923555,65258.59199416613,65117.536287502306,65159.53633523132,61.2759473506443
2026-03-30 17:34:35.075155,65102.15692991519,65185.93125451231,65097.225745098985,65181.41377842417,27.336602654561936
2026-03-30 17:35:35.075155,65150.38113253745,65180.00179621982,65008.10426452244,65171.791455330196,156.94533559039115
2026-03-30 17:36:35.075155,65298.12777206967,65346.400737398304,65179.73066716788,65197.17980898981,11.552895067037406
2026-03-30 17:37:35.075155,65289.41987343228,65227.49686108736,65083.414442814224,65172.64338675037,172.69802240972783
2026-03-30 17:38:35.075155,65199.00375830684,65241.45907111138,65124.33612168447,65165.57844884146,240.978338507743
2026-03-30 17:39:35.075155,65046.52723700843,65174.750829409815,65019.002337439175,65150.417370371535,15.637064910312526
2026-03-30 17:40:35.075155,65075.11599772766,65342.315255733825,65113.01379476566,65153.73602624225,0.6214411885741358
2026-03-30 17:41:35.075155,65240.27665759987,65240.70785686743,65123.940903305076,65229.836298621136,93.89359812292501
2026-03-30 17:42:35.075155,65117.094937088805,65446.371491042446,65125.373430517604,65169.61571069484,77.64414734524341
2026-03-30 17:43:35.075155,65235.52808942074,65264.31920971635,65156.83171055242,65192.6331271261,56.989369570760296
2026-03-30 17:44:35.075155,65249.908121148146,65292.21347054593,64970.100963800076,65140.73712303298,48.749656522257
2026-03-30 17:45:35.075155,65062.02182015289,65312.076493339,64976.80114465151,65126.01919853692,57.02096682901564
2026-03-30 17:46:35.075155,65103.81585393815,65406.63995359168,65079.5539951863,65162.13998058638,22.80980475739823
2026-03-30 17:47:35.075155,65087.96304776579,65296.1508668014,65142.65990801652,65164.885971644944,52.077022937878404
2026-03-30 17:48:35.075155,65113.87118115669,65130.502667588466,65049.0894714294,65130.431174623016,243.0939685240187
2026-03-30 17:49:35.075155,65111.19281078355,65186.04592655263,65106.68667432776,65107.792394867196,30.107610259457168
2026-03-30 17:50:35.075155,65131.97662541075,65227.97387397345,65049.52095328936,65130.57101110088,183.9894593225879
2026-03-30 17:51:35.075155,65165.88781934016,65187.22091632172,64935.21098438902,65107.44182671875,15.558652425703132
2026-03-30 17:52:35.075155,65140.72829026991,65218.66350288364,65047.00949507527,65115.139888710815,74.3302364573002
2026-03-30 17:53:35.075155,65113.451477922514,65362.062225391885,64924.9184340531,65117.27478347193,151.29324766226878
2026-03-30 17:54:35.075155,65099.377442144345,65225.060266472494,64734.43724691584,65096.713983500704,23.742120435640313
2026-03-30 17:55:35.075155,65172.75750905766,65380.716009515716,65125.1092460148,65167.18492514985,69.61450454456825
2026-03-30 17:56:35.075155,65184.727282448344,65209.966408458546,65128.89393076604,65188.49543972446,134.68720756471848
2026-03-30 17:57:35.075155,65079.07622181115,65200.318912326824,65048.868673108576,65123.172076677234,19.4524310974703
2026-03-30 17:58:35.075155,65051.53903932293,65431.778150557526,64973.57802728072,65129.89490359376,104.53309706004434
2026-03-30 17:59:35.075155,65118.26203668176,65203.219029112,64998.88135026193,65108.99851402762,76.41523947677842
2026-03-30 18:00:35.075155,65104.883218457435,65145.56153305329,65023.71236604943,65137.406339910136,29.208153328177705
2026-03-30 18:01:35.075155,65146.44189812569,65112.36172193221,64836.907569045885,65112.25119981709,22.957445266332616
2026-03-30 18:02:35.075155,65113.85375373709,65246.289619608615,65022.327316678915,65109.167021376416,563.1082650541697
2026-03-30 18:03:35.075155,65127.23132921348,65256.65835485531,65089.28740076585,65126.26000689388,64.09653909706955
2026-03-30 18:04:35.075155,65219.25284836888,65400.86042423876,65058.496083059596,65155.10935632659,148.56922723331752
2026-03-30 18:05:35.075155,65025.20589529473,65315.59434219084,65001.11906073318,65116.66952930236,116.34995260968091
2026-03-30 18:06:35.075155,65221.62019485766,65209.872356506734,64992.57060082098,65106.430697834345,80.30865924101806
2026-03-30 18:07:35.075155,64949.39858674389,65363.14900765552,65035.54152372663,65091.62244944779,356.3887122355079
2026-03-30 18:08:35.075155,65165.41824530896,65121.337350165086,64941.33903053656,65071.013499036235,14.747282412583345
2026-03-30 18:09:35.075155,65142.21043372269,65287.86022882894,65047.08378180701,65129.13009479272,275.3820822353802
