time,open,high,low,close,volume,is_fat_finger
72,102.03246238047376,102.12716305929767,101.98385434388705,102.03246238047376,576870,False
73,102.0251515424983,102.03257128362999,102.00216951464424,102.0251515424983,375261,False
74,102.34441755468717,102.3635862086444,102.18280656403881,102.34441755468717,336591,False
75,101.80818498104755,101.94923291844572,101.6761566808454,101.80818498104755,531172,False
76,101.97553778545118,102.05643349126024,101.90851826806745,101.97553778545118,148786,False
77,101.99329112864365,102.09492995574553,101.91519024342244,101.99329112864365,737293,False
78,101.93229764115232,102.00667403276587,101.9226733707535,101.93229764115232,318850,False
79,101.95100441472351,102.05525801828354,101.93718737547654,101.95100441472351,428624,False
80,101.54573512034943,101.57649955607721,101.46730986812824,101.54573512034943,787055,False
81,101.50112163367797,101.50354701282362,101.49769870090648,101.50112163367797,939665,False
82,101.57361628679382,101.60044909158906,101.54285133706465,101.57361628679382,473166,False
83,101.87384637202005,101.88005230595707,101.83325493704433,101.87384637202005,515718,False
84,101.76825001082885,101.79078940853775,101.74327566897439,101.76825001082885,543226,False
85,101.60369205260606,101.74271322850149,101.53223284889316,101.60369205260606,192529,False
86,101.50173131632289,101.62894299234534,101.48931528125595,101.50173131632289,567121,False
87,101.68756111591766,101.96438290007228,101.52014592902246,101.68756111591766,865784,False
88,101.75442091302855,101.85032905693417,101.49579985734462,101.75442091302855,539705,False
89,101.64661002751438,101.64815780254098,101.57482404303289,101.64661002751438,725207,False
90,101.75095381674137,101.85757366882589,101.72775549837219,101.75095381674137,969965,False
91,101.77070928322209,101.88649768603428,101.70714509859712,101.77070928322209,574381,False
92,101.96786865868242,101.97035742307425,101.85559866159218,101.96786865868242,572803,False
93,101.82469494334661,101.84656958679768,101.80635575906432,101.82469494334661,586275,False
94,101.75796674710301,101.81513259153104,101.6835486420678,101.75796674710301,822670,False
95,101.67816649028762,101.83611618061077,101.62631297239027,101.67816649028762,309870,False
96,101.38055145717321,101.55754885600386,101.30691274997444,101.38055145717321,693695,False
97,101.44059313114613,101.58253726324311,101.40561870259069,101.44059313114613,698097,False
98,101.49355633444601,101.53231999898232,101.30356334988987,101.49355633444601,379373,False
99,101.49459430024562,101.54637964809288,101.37551620492987,101.49459430024562,666464,False
100,101.44697564838569,101.49615619632463,101.41097477434099,101.44697564838569,719113,False
101,101.15980548598124,101.26050032084328,101.07191318570129,101.15980548598124,197555,False
102,101.07470068792217,101.25939059761427,100.96718005091145,101.07470068792217,627433,False
103,101.00542115356347,101.17262238459438,100.9090731844545,101.00542115356347,197289,False
104,100.84335244664416,100.87214359658265,100.79764474322297,100.84335244664416,763162,False
105,100.81082326291187,100.81932401735685,100.73401795353128,100.81082326291187,888695,False
106,100.89228866194297,101.05888569948905,100.85339773412984,100.89228866194297,520129,False
107,101.272891886773,101.36369201262035,101.11745953552435,101.272891886773,157788,False
108,101.3082518867025,101.47766458808185,101.26234071165665,101.3082518867025,763515,False
109,101.36043584641621,101.36071461204612,101.27466329900041,101.36043584641621,756282,False
110,101.34534410547812,101.34747845852829,101.25583259620826,101.34534410547812,827591,False
111,100.95642704732978,100.97947926981955,100.90975868056039,100.95642704732978,251744,False
112,100.95107355506472,101.0136439498691,100.82664367911303,100.95107355506472,269598,False
113,100.96323416377271,101.10550215648153,100.94272037948369,100.96323416377271,931776,False
114,101.46062794418255,101.50208840046905,101.3822680908874,101.46062794418255,512230,False
115,101.42159381562526,101.47015637621782,101.32521721648834,101.42159381562526,697640,False
116,101.48276063976593,101.5517258563597,101.35372285904188,101.48276063976593,584495,False
117,101.47571534733316,101.49087779529434,101.32942337481397,101.47571534733316,402468,False
118,101.23853046757684,101.26772687013354,101.15483627331729,101.23853046757684,607745,False
119,101.46992587222948,101.48209630437339,101.38638608111101,101.46992587222948,980507,False
120,101.62252305040468,101.69776509026515,101.59682100983918,101.62252305040468,326710,False
121,101.78329637494865,101.78674690850663,101.78001343319279,101.78329637494865,794058,False
122,101.59817546928659,101.7040252790205,101.41361159752309,101.59817546928659,963601,False
123,101.8832181543862,102.00889085782417,101.78094271365289,101.8832181543862,909816,False
124,101.59756795908535,101.74891149824411,101.51275941741028,101.59756795908535,627800,False
125,101.71681446602463,101.86487151007921,101.59765276949271,101.71681446602463,786860,False
126,102.16242680299779,102.24491906367476,102.03568475169422,102.16242680299779,223775,False
127,101.96003561337403,101.9708931217355,101.95713347915954,101.96003561337403,178743,False
128,101.84455614001789,101.89077243424909,101.84234310965289,101.84455614001789,447786,False
129,101.86485403811007,101.92331733459976,101.57634034600973,101.86485403811007,491731,False
130,101.7622810900735,101.87353139191339,101.64427792652307,101.7622810900735,704146,False
131,101.446682994177,101.6398814565643,101.2296769617075,101.446682994177,679088,False
132,101.46059396691757,101.52201749256264,101.4457870679675,101.46059396691757,556356,False
133,101.24503003538175,101.36028894896329,101.11061556910853,101.24503003538175,724652,False
134,101.34092779511012,101.34376664994284,101.1170470422558,101.34092779511012,605533,False
135,101.154577185241,101.17606534382799,101.11785302978241,101.154577185241,364531,False
136,101.4681431040498,101.62077293415913,101.32274442137252,101.4681431040498,287232,False
137,101.30919258974282,101.31022247070337,101.17844819099214,101.30919258974282,828927,False
138,101.24393700540077,101.2739421080193,101.15634515014058,101.24393700540077,232871,False
139,101.40866437721714,101.43384150515337,101.35907632224023,101.40866437721714,219095,False
140,101.15902376449885,101.3234678094623,101.09673636433118,101.15902376449885,659836,False
141,101.20504301435903,101.23423167707067,101.13243930957772,101.20504301435903,190450,False
142,101.46962189170516,101.52671803866657,101.43465682621519,101.46962189170516,729957,False
143,101.14340045968879,101.28714072085708,101.11143225298932,101.14340045968879,966603,False
144,101.18074945227269,101.23307376964208,101.12347967259048,101.18074945227269,533595,False
145,101.2333397240563,101.2865265939835,101.18883954468431,101.2333397240563,407558,False
146,101.39163280482163,101.49605427706123,101.32661247796011,101.39163280482163,697359,False
147,101.1407999002716,101.24839243296977,100.99086734826143,101.1407999002716,737096,False
148,100.8736958241097,100.95337065442382,100.83577379864973,100.8736958241097,600884,False
149,100.9789961735657,101.00276544382687,100.80976133181098,100.9789961735657,178591,False
150,101.03897460192974,101.172931445121,101.0280207167881,101.03897460192974,848501,False
151,101.08959368341786,101.1562124088422,100.89353997872138,101.08959368341786,366441,False
152,101.15963830087867,101.32801616538522,101.06960519836478,101.15963830087867,733801,False
153,101.02205619113761,101.11499764054676,100.88924881826894,101.02205619113761,972911,False
154,101.06898168322799,101.09944014692776,100.88982897267339,101.06898168322799,198752,False
155,101.12822275609935,101.12983249947455,101.09145118971433,101.12822275609935,236080,False
156,100.98374057744273,101.07624272594278,100.81094656259985,100.98374057744273,317885,False
157,101.36056635586164,101.43377593897002,101.28847948599481,101.36056635586164,477625,False
158,101.45662230230496,101.4882754504046,101.26159080616154,101.45662230230496,247892,False
159,101.21489104437876,101.32180716773561,101.07894676675517,101.21489104437876,564764,False
160,101.34779704830409,101.45507406859444,101.30770382196415,101.34779704830409,253325,False
161,101.15023336810229,101.24335054266568,100.92382342342894,101.15023336810229,522418,False
162,101.30946095080027,101.35935488681908,101.21433601221203,101.30946095080027,691444,False
163,101.54421433793873,101.58328809813709,101.4496883272281,101.54421433793873,867248,False
164,101.3775432554626,101.40680407382521,101.22269621672449,101.3775432554626,160263,False
165,101.5728726658901,101.66339613147125,101.55307538114832,101.5728726658901,723540,False
166,101.65672735495137,101.68922016674084,101.5496828182715,101.65672735495137,218632,False
167,101.82386324605923,101.87324795124145,101.74982716191408,101.82386324605923,961287,False
168,102.21014082460292,102.25795699579108,102.1997526102937,102.21014082460292,116575,False
169,102.15997851681624,102.24218916184645,102.02557359403906,102.15997851681624,374348,False
170,102.00597517610002,102.01465374572417,101.99120054122322,102.00597517610002,111952,False
171,101.82450360244569,101.84516557238899,101.71014926808841,101.82450360244569,619826,False
172,101.65836464784495,101.68076525445606,101.6189956874012,101.65836464784495,183323,False
173,101.64268858046377,101.80225402575746,101.53701788580683,101.64268858046377,806502,False
174,101.71203978833357,101.7190210025342,101.7103801313822,101.71203978833357,264944,False
175,101.7683253595146,101.8333787832547,101.66845155408615,101.7683253595146,784736,False
176,101.9366874675543,102.02750180349493,101.86844939848756,101.9366874675543,821444,False
177,101.93933820713198,102.02621107744794,101.93523485330604,101.93933820713198,242712,False
178,102.23568281090584,102.38522972310614,102.04228209866612,102.23568281090584,388581,False
179,102.18156806679254,102.27687727129756,101.99805084098749,102.18156806679254,227129,False
180,102.73747036849066,102.96691178501881,102.57480555739208,102.73747036849066,974113,False
181,102.86602932969375,102.91623873418922,102.81352216668138,102.86602932969375,878810,False
182,102.68968454101677,102.77882574975469,102.65095842553242,102.68968454101677,632191,False
183,102.4697453154103,102.52225134725111,102.31856028490473,102.4697453154103,314776,False
184,102.56862296643367,102.66072832226776,102.4637452372187,102.56862296643367,651151,False
185,102.52278242608342,102.67101649400146,102.39321730394272,102.52278242608342,405525,False
186,102.66918506069926,102.67086017022811,102.52847088077267,102.66918506069926,914980,False
187,102.76635890320931,102.84758322638326,102.75729123605737,102.76635890320931,543172,False
188,102.75139017885606,102.88502112154173,102.65132007387444,102.75139017885606,635755,False
189,102.57737171540356,102.59413341945269,102.36659012924586,102.57737171540356,420098,False
190,102.26659362168625,102.38886599198473,102.20701872333106,102.26659362168625,386045,False
191,102.17526649538816,102.1978107271815,102.01384697286024,102.17526649538816,909733,False
192,102.35027204546081,102.42624133157452,102.22621771742209,102.35027204546081,857902,False
193,102.39409715137072,102.44565300543913,102.17295259969296,102.39409715137072,971612,False
194,102.13898455630539,102.14864933440145,101.94885442475831,102.13898455630539,694191,False
195,102.17436160412731,102.18806887121367,102.12288215001024,102.17436160412731,466099,False
196,102.25310071870484,102.29524015825375,102.19577226015215,102.25310071870484,644043,False
197,102.07234639181515,102.12923174873556,101.908498124555,102.07234639181515,421961,False
198,102.10372855634154,102.11742527900618,102.00907328539746,102.10372855634154,888525,False
199,102.11561521071718,102.15681568750817,102.00472556356759,102.11561521071718,356094,False
200,101.88218498045607,101.93815496281745,101.85057898641062,101.88218498045607,562753,False
201,101.95508929651743,102.08913779104138,101.81015168942297,101.95508929651743,982751,False
202,102.06943896944138,102.12716038936064,102.06772164436475,102.06943896944138,385084,False
203,102.29053183497349,102.41299267719117,102.2431647778442,102.29053183497349,799400,False
204,102.50611977967635,102.65742568978834,102.21045888061094,102.50611977967635,753002,False
205,102.22368069717915,102.26256732719561,102.17596726215598,102.22368069717915,191544,False
206,102.03194484231894,102.06571518907309,101.95133803368549,102.03194484231894,708725,False
207,102.1370449422703,102.16554033974906,101.96340994684272,102.1370449422703,455113,False
208,102.24199809978835,102.33011197174541,102.23515071191285,102.24199809978835,207001,False
209,102.34731710891755,102.47518935595943,102.32756323845702,102.34731710891755,187725,False
210,103.13595057213665,103.25022345639555,103.03646545297357,103.13595057213665,477928,False
211,103.25370924312256,103.39846145113212,103.1788742114663,103.25370924312256,210675,False
212,103.48821197199793,103.62483547403967,103.3976224933981,103.48821197199793,194266,False
213,103.68566784544203,103.71652521269006,103.63833561818069,103.68566784544203,371380,False
214,103.82074771928265,103.93332794894994,103.68739650406495,103.82074771928265,959029,False
215,103.75528474185974,103.80125817667471,103.64698026078062,103.75528474185974,315196,False
216,103.9127788770249,104.03557898761768,103.9105608273602,103.9127788770249,234974,False
217,103.75216604576724,103.781021518331,103.64636202218882,103.75216604576724,723944,False
218,103.7030251589488,103.73799258888546,103.45738471513084,103.7030251589488,396508,False
219,103.60235782252529,103.68330200351113,103.52034058019389,103.60235782252529,731359,False
220,103.61932253029552,103.72553153945219,103.50339673843493,103.61932253029552,456554,False
221,104.09900923543081,104.22219207170264,103.91506373626947,104.09900923543081,251168,False
222,103.7102483223736,103.88384907180927,103.59987523902323,103.7102483223736,243092,False
223,103.85259275188861,103.95490774498273,103.76403119002838,103.85259275188861,682761,False
224,103.51762330269827,103.66305959349629,103.45940253486606,103.51762330269827,341472,False
225,103.41991677248362,103.47032254535212,103.35176779070768,103.41991677248362,406297,False
226,103.64515513269903,103.70046516196528,103.59889497515451,103.64515513269903,272349,False
227,103.65847975780119,103.80466037694171,103.61998058021699,103.65847975780119,400646,False
228,103.43504498730707,103.45005099151028,103.38380535382277,103.43504498730707,115675,False
229,103.28707004461327,103.32094220470249,103.24646638359744,103.28707004461327,218384,False
230,103.42745736520602,103.5103111324343,103.38561527871836,103.42745736520602,178229,False
231,103.27637743788023,103.39100934601622,103.22420107347097,103.27637743788023,713337,False
232,103.32108755587491,103.43960318492672,103.17577983612222,103.32108755587491,807508,False
233,103.33050461999649,103.34526118658205,103.20387427703282,103.33050461999649,451301,False
234,103.19584423453914,103.25546568598503,103.1091535299637,103.19584423453914,320319,False
235,103.63833647511828,103.7009514004781,103.63551174672085,103.63833647511828,729999,False
236,103.76973310098423,103.91329463659187,103.66012901418925,103.76973310098423,734378,False
237,103.34943608956644,103.40484918063395,103.16305533059223,103.34943608956644,979753,False
238,103.38797598614221,103.41527431593873,103.27496021416182,103.38797598614221,826262,False
239,103.25113445988735,103.36071422103151,103.02100954294926,103.25113445988735,912897,False
240,103.42716387762563,103.43186619116241,103.38554657642726,103.42716387762563,918718,False
241,103.26322753304504,103.31206247754865,103.18485649306889,103.26322753304504,154795,False
242,103.23953142252198,103.26157018581432,103.21199746122329,103.23953142252198,470283,False
243,103.34380072263453,103.41228932838408,103.30378090132683,103.34380072263453,834543,False
244,103.52274158715633,103.60629893103898,103.40913163346718,103.52274158715633,203845,False
245,103.27422563760508,103.37784921559802,103.23871295548052,103.27422563760508,412130,False
246,103.2051349253925,103.2177068285379,103.10312754401102,103.2051349253925,437540,False
247,103.1071013355514,103.26642832314279,103.07968179742547,103.1071013355514,941610,False
248,102.9723755687745,103.22097326055498,102.9578649437762,102.9723755687745,897177,False
249,103.3359616029339,103.38455467673218,103.32035447204301,103.3359616029339,878520,False
250,103.41965995200141,103.46403359224826,103.35343840366619,103.41965995200141,353730,False
251,103.15885957240889,103.1842616288878,102.94893035347044,103.15885957240889,303426,False
252,103.34823075581505,103.40979552942794,103.31121073395954,103.34823075581505,966069,False
253,103.78687293251254,103.92449120935056,103.75794660480939,103.78687293251254,329333,False
254,104.00118561412064,104.06907847045325,103.9737011611993,104.00118561412064,672854,False
255,103.68515305842924,103.72468242855167,103.60485288434106,103.68515305842924,930154,False
256,103.58473729050675,103.59881728311707,103.54472204051778,103.58473729050675,973055,False
257,103.84720260762458,103.91139150882972,103.59880841381255,103.84720260762458,473218,False
258,103.70022361887389,103.85675471922349,103.62064605764499,103.70022361887389,699262,False
259,103.79227196676422,103.81721618054516,103.78419976150678,103.79227196676422,576908,False
260,103.95307402346073,104.12666190062384,103.90566052225223,103.95307402346073,446228,False
261,103.76035947960762,103.8375469850182,103.65248668797291,103.76035947960762,270951,False
262,103.74800673492136,103.83439824154945,103.70432000652006,103.74800673492136,517983,False
263,103.07545668326702,103.09020840321313,103.07169729700215,103.07545668326702,348595,False
264,102.86427823536457,102.94523559434833,102.77056606877159,102.86427823536457,728705,False
265,102.81231775416796,102.84289360834767,102.72898035945848,102.81231775416796,954531,False
266,102.55574279218301,102.56617476496045,102.463370043018,102.55574279218301,279729,False
267,102.89056909981714,102.94982189694616,102.79609463223514,102.89056909981714,239570,False
268,102.596272979274,102.893791273166,102.53051279014996,102.596272979274,304739,False
269,102.50597913071363,102.57756118968008,102.4377848235736,102.50597913071363,387251,False
270,102.53278251248729,102.55871835405017,102.4280900821606,102.53278251248729,784153,False
271,102.82833803386502,102.9839518882547,102.7955752552062,102.82833803386502,940271,False
272,102.53304339656201,102.57385442183113,102.38374379178347,102.53304339656201,713529,False
273,102.77156883551604,102.82718113898815,102.70275066705855,102.77156883551604,647685,False
274,102.77367217098598,102.88331832769776,102.705325369725,102.77367217098598,631992,False
275,102.5719256743144,102.68999923418387,102.42521060759593,102.5719256743144,902874,False
276,102.66672336074635,102.68921063943768,102.64323336763923,102.66672336074635,819148,False
277,102.70759697414177,102.83019336992531,102.66122761779889,102.70759697414177,229576,False
278,102.58430330790917,102.6412691978922,102.48297719071772,102.58430330790917,109765,False
279,102.59862450442543,102.61500414597188,102.52127627057018,102.59862450442543,477972,False
280,102.51955921434369,102.578139750384,102.42668006739224,102.51955921434369,110002,False
281,102.54283471074037,102.62330843899397,102.46870801305157,102.54283471074037,884141,False
282,102.678628223369,102.74244523419573,102.64276304384906,102.678628223369,897822,False
283,103.004328285411,103.03859341484423,102.91465741877172,103.004328285411,275508,False
284,102.74932757741514,102.86170427456919,102.67947573734813,102.74932757741514,358446,False
285,103.18766306730738,103.20050243200046,103.09676348965431,103.18766306730738,577698,False
286,102.78480031103753,102.8432876748405,102.77489734175875,102.78480031103753,345620,False
287,102.75359790967067,102.81055813027007,102.72208354830411,102.75359790967067,630929,False
288,102.87450132902758,103.07407666738482,102.81784661407636,102.87450132902758,526925,False
289,102.93231512556908,103.00868919760738,102.86887120497998,102.93231512556908,211119,False
290,102.80412331916365,102.93690874629891,102.77476699628083,102.80412331916365,532525,False
291,102.76133166818127,102.87801373790758,102.74837733548245,102.76133166818127,377768,False
292,102.66000880306288,102.71009718034925,102.58014068381911,102.66000880306288,109966,False
293,102.53900042079067,102.5694630609481,102.40553637582063,102.53900042079067,320422,False
294,102.71323512035856,102.87975657803932,102.64221793605563,102.71323512035856,265261,False
295,102.78657555146162,102.85383928130037,102.69805734190702,102.78657555146162,171301,False
296,102.64413194253444,102.73965916331696,102.53329617578538,102.64413194253444,739411,False
297,102.82880923915334,102.84078986262276,102.61556504657514,102.82880923915334,510439,False
298,102.89200772677636,103.06330252945412,102.81110332406526,102.89200772677636,595521,False
299,103.05928175760111,103.15040249550401,102.98810586712214,103.05928175760111,440327,False
300,103.18905995004616,103.45615622908237,103.07686864155133,103.18905995004616,858912,False
301,103.0179735182855,103.02413067977326,103.00230542340407,103.0179735182855,104959,False
302,102.9025560871566,103.00026442247812,102.74349619580036,102.9025560871566,412946,False
303,103.05635293138614,103.16083207338421,102.9720833237056,103.05635293138614,748413,False
304,103.1821579983728,103.26964946985564,102.95472531294014,103.1821579983728,485939,False
305,103.17784465523114,103.2847277179194,103.17730033049216,103.17784465523114,127215,False
306,103.20205582828882,103.21718097047139,103.10136028847157,103.20205582828882,155046,False
307,103.46577111609882,103.54364797225536,103.42408014508422,103.46577111609882,857553,False
308,103.34335633626658,103.46607299641543,103.29612428190771,103.34335633626658,456737,False
309,103.45643409549238,103.47521281751095,103.30889345570209,103.45643409549238,527310,False
310,103.41459783385015,103.54024383089923,103.36569795242971,103.41459783385015,794029,False
311,103.36957500567469,103.41856537209085,103.24594742703096,103.36957500567469,267198,False
312,103.59673519810667,103.67138970497176,103.56106464574381,103.59673519810667,441180,False
313,103.76775607597527,103.9253500715481,103.7533497822803,103.76775607597527,996296,False
314,103.93658821492322,104.0050192863187,103.77575443837226,103.93658821492322,744621,False
315,104.20796224132825,104.4018357362563,104.15194244375863,104.20796224132825,641060,False
316,104.21233977639982,104.30240462562807,104.09530522353279,104.21233977639982,676231,False
317,104.35447560591204,104.41410106639778,104.2206274841466,104.35447560591204,431012,False
318,104.28972015654753,104.31021971392414,104.21493618444907,104.28972015654753,411999,False
319,104.35733459291791,104.46252720406494,104.33878214022629,104.35733459291791,777578,False
320,104.33017182837872,104.38751216913448,104.30555455197808,104.33017182837872,725412,False
321,104.35041103976742,104.52212930544668,104.321200798716,104.35041103976742,419349,False
322,104.4746208002425,104.63191206326451,104.42332065873414,104.4746208002425,760319,False
323,104.30365420901904,104.42512452069683,104.26172716774755,104.30365420901904,314051,False
324,104.74014148676795,104.74928069393432,104.64276036407529,104.74014148676795,538350,False
325,104.5294006810151,104.6186083138679,104.48423940004416,104.5294006810151,650162,False
326,104.27556386499828,104.31408187476848,104.08707636491475,104.27556386499828,755295,False
327,104.51708919370309,104.52722423431672,104.4857829283661,104.51708919370309,625589,False
328,104.68257375449558,104.69767818769253,104.62224917260816,104.68257375449558,420161,False
329,104.81324269205598,104.84772038830666,104.71122105024992,104.81324269205598,667607,False
330,104.94496055276994,104.98266754786354,104.87948581763474,104.94496055276994,844976,False
331,104.94239007858332,105.06917925197901,104.76879684933414,104.94239007858332,317291,False
332,104.75407004207895,104.7804241580462,104.64570495708941,104.75407004207895,384599,False
333,104.76995171407603,104.80289971322318,104.75785913469224,104.76995171407603,759472,False
334,104.62805931444053,104.82037622433904,104.4623694895472,104.62805931444053,419177,False
335,104.83210908505397,104.95450415927418,104.61295442632492,104.83210908505397,604283,False
336,104.80127641413519,104.85583103902682,104.71510543194869,104.80127641413519,603294,False
337,104.62825009433489,104.69418145811161,104.6268551018807,104.62825009433489,289432,False
338,104.5609980179004,104.75722960137948,104.52516427862733,104.5609980179004,575634,False
339,104.6473510678445,104.69031215568097,104.58459785488417,104.6473510678445,469068,False
340,104.52936650547882,104.62138214712921,104.32406746820973,104.52936650547882,132735,False
341,104.35747415132593,104.41890445809868,104.1766358340168,104.35747415132593,959213,False
342,104.40833531507448,104.41709802004331,104.20984246428985,104.40833531507448,341207,False
343,104.45948841886909,104.49429850260489,104.29511100557873,104.45948841886909,228305,False
344,104.35357836935567,104.37130227128068,104.29349390028388,104.35357836935567,823001,False
345,104.25526930387505,104.43140413365852,104.16060560731957,104.25526930387505,732337,False
346,104.30365416129737,104.3238181775929,104.25083262392198,104.30365416129737,514927,False
347,104.00157318459351,104.03974908428512,103.93664625498184,104.00157318459351,367774,False
348,103.70881629112253,103.78191256417247,103.56101279216173,103.70881629112253,165488,False
349,103.55979829160795,103.8171412787621,103.37254375067538,103.55979829160795,234278,False
350,103.51558920365355,103.64525445791573,103.39317225178551,103.51558920365355,622059,False
351,103.57995676333506,103.69909153561282,103.37494113068477,103.57995676333506,942721,False
352,103.88559142965936,103.92160193595052,103.87019625596677,103.88559142965936,381097,False
353,104.06378838406273,104.21551601779767,104.02552388699888,104.06378838406273,463076,False
354,104.03050076538959,104.18615111263287,103.98263103041872,104.03050076538959,765428,False
355,104.02654423412804,104.0345525242929,103.99383300175356,104.02654423412804,358946,False
356,103.81796490353503,103.83084588141925,103.74761863644139,103.81796490353503,178930,False
357,103.81412091132961,103.94643126953399,103.77303798218036,103.81412091132961,286988,False
