time,open,high,low,close,volume,is_fat_finger
105,117.6488470335414,117.65876763459391,117.55921324420991,117.6488470335414,888695,False
106,117.74391926843568,117.93834233484974,117.69853254636371,117.74391926843568,520129,False
107,118.18809310939045,118.29405921273812,118.00669952163624,118.18809310939045,157788,False
108,118.22935914698606,118.42706816616685,118.17577961420105,118.22935914698606,763515,False
109,118.29025918227246,118.29058450899721,118.1901603934323,118.29025918227246,756282,False
110,118.27264672893038,118.27513757433157,118.16818447457138,118.27264672893038,827591,False
111,117.81877042872897,117.84567297063569,117.76430723355162,117.81877042872897,251744,False
112,117.81252276431951,117.88554403890996,117.66730986982637,117.81252276431951,269598,False
113,117.82671451027907,117.99274494997023,117.80277439163126,117.82671451027907,931776,False
114,118.40718596059408,118.45557138907998,118.31573797817012,118.40718596059408,512230,False
115,118.36163211953728,118.4183058880652,118.24915812713766,118.36163211953728,697640,False
116,118.4330153907371,118.5134995883169,118.2824249517883,118.4330153907371,584495,False
117,118.42479335162561,118.44248832189865,118.2540668230637,118.42479335162561,402468,False
118,118.14799244142625,118.1820654009275,118.05031914465772,118.14799244142625,607745,False
119,118.41803688392868,118.43224009409289,118.32054377963293,118.41803688392868,980507,False
120,118.59612175112656,118.68393116435742,118.56612680275623,118.59612175112656,326710,False
121,118.78374839332764,118.78777525553954,118.77991711509824,118.78374839332764,794058,False
122,118.56770749208287,118.69123696710201,118.35231666385411,118.56770749208287,963601,False
123,118.90035970314415,119.04702300956816,118.78100160951226,118.90035970314415,909816,False
124,118.56699851191168,118.74362034984239,118.46802474278921,118.56699851191168,627800,False
125,118.70616228024632,118.87894869309793,118.5670974878581,118.70616228024632,786860,False
126,119.22620344221647,119.32247405130103,119.07829217908115,119.22620344221647,223775,False
127,118.9900076713826,119.00267866541915,118.98662080543686,118.9900076713826,178743,False
128,118.85524012900316,118.90917574379607,118.85265746513369,118.85524012900316,447786,False
129,118.87892830285651,118.94715648712453,118.54222533654433,118.87892830285651,491731,False
130,118.75922301048068,118.88905499994337,118.62151025614861,118.75922301048068,704146,False
131,118.39091184203232,118.61637946160766,118.13766017030679,118.39091184203232,679088,False
132,118.40714630824411,118.47882915676158,118.38986627289438,118.40714630824411,556356,False
133,118.1555776057342,118.29008774913261,117.99871243521147,118.1555776057342,724652,False
134,118.267492780117,118.27080579738195,118.00621813128669,118.267492780117,605533,False
135,118.05001678214877,118.07509402088971,118.00715873964758,118.05001678214877,364531,False
136,118.41595634719586,118.59407932004827,118.2462723110625,118.41595634719586,287232,False
137,118.23045697184769,118.23165886965656,118.07787486537094,118.23045697184769,828927,False
138,118.1543020113796,118.18931874484072,118.05208004306957,118.1543020113796,232871,False
139,118.3465431293647,118.37592549107391,118.28867258227618,118.3465431293647,219095,False
140,118.05520605554221,118.24711652373695,117.98251504303721,118.05520605554221,659836,False
141,118.10891171444037,118.14297564134152,118.02418130671809,118.10891171444037,190450,False
142,118.4176821307678,118.48431481605547,118.37687699191264,118.4176821307678,729957,False
143,118.03697325336618,118.20472186855848,117.99966552649529,118.03697325336618,966603,False
144,118.08056049700866,118.14162433332186,118.01372517782963,118.08056049700866,533595,False
145,118.14193470902542,118.20400516655893,118.09000184481057,118.14193470902542,407558,False
146,118.3266668423685,118.44852941046295,118.2507864334857,118.3266668423685,697359,False
147,118.0339383330355,118.1595016109818,117.85896315372572,118.0339383330355,737096,False
148,117.72222094415501,117.81520353888695,117.67796495627455,117.72222094415501,600884,False
149,117.84510918477,117.87284854003508,117.64760773238703,117.84510918477,178591,False
150,117.91510556725672,118.07143667976636,117.9023220990165,117.91510556725672,848501,False
151,117.97417934904146,118.0519251305294,117.74537958759083,117.97417934904146,366441,False
152,118.05592323544617,118.25242457313986,117.95085226823478,118.05592323544617,733801,False
153,117.89536134278843,118.00382642630528,117.7403716919768,117.89536134278843,972911,False
154,117.9501246098884,117.98567042749715,117.7410487472232,117.9501246098884,198752,False
155,118.01926047937903,118.02113909167463,117.97634710709625,118.01926047937903,236080,False
156,117.85064602722329,117.95859843517829,117.64899092747726,117.85064602722329,317885,False
157,118.29041149018236,118.37584897363634,118.20628424221842,118.29041149018236,477625,False
158,118.40251127256685,118.43945131787521,118.17490445502642,118.40251127256685,247892,False
159,118.12040462105368,118.24517851174421,117.96175412098275,118.12040462105368,564764,False
160,118.27550937686816,118.40070444364625,118.22871954121284,118.27550937686816,253325,False
161,118.0449474348153,118.15361759414762,117.7807211534935,118.0449474348153,522418,False
162,118.23077015616636,118.28899767436913,118.11975688411067,118.23077015616636,691444,False
163,118.50473345137752,118.55033354358798,118.39441914369864,118.50473345137752,867248,False
164,118.31022397260847,118.34437210702696,118.12951345974433,118.31022397260847,160263,False
165,118.53817846385,118.64382169748701,118.51507451876871,118.53817846385,723540,False
166,118.63603906221735,118.67395901684304,118.51111530984623,118.63603906221735,218632,False
167,118.83109098472255,118.88872421732324,118.74468895310896,118.83109098472255,961287,False
168,119.28188694372443,119.3376896564468,119.26976362802618,119.28188694372443,116575,False
169,119.22334622870365,119.31928818501981,119.06649219568847,119.22334622870365,374348,False
170,119.04362033332707,119.05374844930842,119.02637795098818,119.04362033332707,111952,False
171,118.83183829724435,118.8559513523965,118.69838382127668,118.83183829724435,619826,False
172,118.63794982551588,118.6640919147812,118.59200522695787,118.63794982551588,183323,False
173,118.61965544805001,118.80587246381863,118.49633500497418,118.61965544805001,806502,False
174,118.70059010746635,118.70873736561796,118.69865324473197,118.70059010746635,264944,False
175,118.76627682978192,118.84219586358097,118.64972150687906,118.76627682978192,784736,False
176,118.96275977926987,119.06874246616519,118.88312418172535,118.96275977926987,821444,False
177,118.96585326115017,119.06723615537088,118.96106454074331,118.96585326115017,242712,False
178,119.31169510461653,119.48622023225988,119.08599145421455,119.31169510461653,388581,False
179,119.24854179382726,119.35977010898998,119.034372428595,119.24854179382726,227129,False
180,119.89729420692393,120.16505829457432,119.70746015082494,119.89729420692393,974113,False
181,120.04732585106522,120.10592152916743,119.98604862914138,120.04732585106522,878810,False
182,119.84152690610361,119.94555701013164,119.7963325242966,119.84152690610361,632191,False
183,119.58485212186373,119.64612802368103,119.408415267645,119.58485212186373,314776,False
184,119.70024490672321,119.8077342473393,119.57784987489754,119.70024490672321,651151,False
185,119.64674780646112,119.81974081075559,119.4955419463933,119.64674780646112,405525,False
186,119.81760348056177,119.8195583768551,119.65338638071269,119.81760348056177,914980,False
187,119.93100787666823,120.0257987697807,119.92042567377393,119.93100787666823,543172,False
188,119.91353898687323,120.06948976503496,119.79675457729742,119.91353898687323,635755,False
189,119.71045492382237,119.73001626745464,119.46446734248222,119.71045492382237,420098,False
190,119.3477688230079,119.49046385241122,119.27824337051406,119.3477688230079,386045,False
191,119.24118769645727,119.26749740003768,119.05280692443851,119.24118769645727,909733,False
192,119.44542371521115,119.53408184369333,119.30064909487884,119.44542371521115,857902,False
193,119.49656875117596,119.55673577087342,119.23848732012976,119.49656875117596,971612,False
194,119.19884573194324,119.21012477880582,118.97695893408907,119.19884573194324,694191,False
195,119.24013166487174,119.2561284012984,119.18005380590024,119.24013166487174,466099,False
196,119.332022255055,119.38120007462938,119.26511845611127,119.332022255055,644043,False
197,119.1210772645609,119.1874639524002,118.92986208440779,119.1210772645609,421961,False
198,119.15770106500659,119.17368549581946,119.04723590728067,119.15770106500659,888525,False
199,119.17157309915052,119.21965512481805,119.04216200307127,119.17157309915052,356094,False
200,118.89915396235436,118.96447238432708,118.86226894705102,118.89915396235436,562753,False
201,118.98423519124204,119.14067326323551,118.81508924227985,118.98423519124204,982751,False
202,119.11768422719604,119.18504662225287,119.11568006426286,119.11768422719604,385084,False
203,119.37570533916889,119.51862032019322,119.32042675420881,119.37570533916889,799400,False
204,119.62730206566793,119.8038799895245,119.28225812334014,119.62730206566793,753002,False
205,119.29768832641349,119.3430700328452,119.24200550946192,119.29768832641349,191544,False
206,119.07392760778049,119.11333847886512,118.97985737016279,119.07392760778049,708725,False
207,119.19658215202661,119.2298370204091,118.99394560611275,119.19658215202661,455113,False
208,119.31906521063954,119.42189638598244,119.3110741312825,119.31906521063954,207001,False
209,119.44197522757742,119.5912054584707,119.41892194808905,119.44197522757742,187725,False
210,120.36233094610799,120.49569036769702,120.2462292301642,120.36233094610799,477928,False
211,120.49975837127207,120.66868795469063,120.41242394717837,120.49975837127207,210675,False
212,120.77342914178503,120.93287231437947,120.66770886924202,120.77342914178503,194266,False
213,121.00386527055382,121.0398766189559,120.94862733295358,121.00386527055382,371380,False
214,121.16150698897665,121.29289103872878,121.00588266002967,121.16150698897665,959029,False
215,121.08510999540084,121.1387621869522,120.95871585521718,121.08510999540084,315196,False
216,121.26890973849393,121.41222065451684,121.26632121697143,121.26890973849393,234974,False
217,121.08147039612315,121.11514548147467,120.95799435473573,121.08147039612315,723944,False
218,121.02412170588066,121.06492960410648,120.73745293297894,121.02412170588066,396508,False
219,120.90664031171254,121.00110427162112,120.81092406136513,120.90664031171254,731359,False
220,120.92643856595576,121.05038723602335,120.79115015829859,120.92643856595576,456554,False
221,121.48624539988377,121.63000296670678,121.27157622853,121.48624539988377,251168,False
222,121.03255132505605,121.23514790500857,120.90374307233657,121.03255132505605,243092,False
223,121.19867096848375,121.31807522074718,121.09531732740523,121.19867096848375,682761,False
224,120.80775292800782,120.9774808537941,120.73980778097729,120.80775292800782,341472,False
225,120.69372687152553,120.7525517166153,120.61419524116141,120.69372687152553,406297,False
226,120.95658588337945,121.02113412296276,120.90259907896153,120.95658588337945,272349,False
227,120.97213606668005,121.14273264295917,120.92720652729211,120.97213606668005,400646,False
228,120.71138189083841,120.72889428718581,120.65158390876928,120.71138189083841,115675,False
229,120.53869129240557,120.57822098229451,120.49130576623647,120.53869129240557,218384,False
230,120.70252693892927,120.79921943554118,120.65369613809439,120.70252693892927,178229,False
231,120.526212742849,120.65999115462014,120.46532157148,120.526212742849,713337,False
232,120.57839061088494,120.71670142575684,120.40881273084527,120.57839061088494,807508,False
233,120.5893805691105,120.60660186528459,120.44159967250692,120.5893805691105,451301,False
234,120.4322284045177,120.50180818567654,120.33105810244382,120.4322284045177,320319,False
235,120.94862833302197,121.02170157592629,120.9453318016736,120.94862833302197,729999,False
236,121.10197160546912,121.26951164329378,120.97406079168712,121.10197160546912,734378,False
237,120.61147408541625,120.67614260079634,120.39396290265995,120.61147408541625,979753,False
238,120.65645114492409,120.68830900425459,120.5245588059892,120.65645114492409,826262,False
239,120.49675353241469,120.62463595753088,120.22819178204739,120.49675353241469,912897,False
240,120.7021844313062,120.70767215324008,120.65361596073764,120.7021844313062,918718,False
241,120.51086646263431,120.56785811025546,120.4194054250633,120.51086646263431,154795,False
242,120.48321248668228,120.50893229540388,120.45107963927354,120.48321248668228,470283,False
243,120.60489746595522,120.68482544631061,120.55819329587756,120.60489746595522,834543,False
244,120.81372609880222,120.91123968762929,120.68114033439274,120.81372609880222,203845,False
245,120.5237015360834,120.64463294088469,120.48225731440368,120.5237015360834,412130,False
246,120.4430708818595,120.4577426191016,120.324025620448,120.4430708818595,437540,False
247,120.32866313830517,120.51460186774665,120.29666382570859,120.32866313830517,941610,False
248,120.17143467201564,120.46155463003738,120.15450039605666,120.17143467201564,897177,False
249,120.59574900982038,120.65245838805126,120.57753508302774,120.59574900982038,878520,False
250,120.69342715535761,120.74521234512943,120.61614488984037,120.69342715535761,353730,False
251,120.38906634396982,120.41871120312578,120.14407349729554,120.38906634396982,303426,False
252,120.61006742964699,120.68191511820865,120.56686410338213,120.61006742964699,966069,False
253,121.12197423368286,121.28257833428138,121.08821645854484,121.12197423368286,329333,False
254,121.37208269505416,121.45131542037883,121.34000762520664,121.37208269505416,672854,False
255,121.00326450074985,121.04939630156589,120.90955211360439,121.00326450074985,930154,False
256,120.88607669355123,120.90250841033749,120.83937785832117,120.88607669355123,973055,False
257,121.19238053024021,121.26729064380451,120.90249805962893,121.19238053024021,473218,False
258,121.0208522359064,121.20352809237664,120.92798315672127,121.0208522359064,699262,False
259,121.12827504677261,121.15738559161791,121.11885457374386,121.12827504677261,576908,False
260,121.3159352201414,121.5185167778178,121.26060243373556,121.3159352201414,446228,False
261,121.0910323460543,121.18111216807169,120.96514199865565,121.0910323460543,270951,False
262,121.07661637242173,121.17743750272614,121.0256328266007,121.07661637242173,517983,False
263,120.29173300783371,120.30894864785378,120.2873457064974,120.29173300783371,348595,False
264,120.0452822785379,120.13976161751206,119.93591774806553,120.0452822785379,728705,False
265,119.98464304848078,120.02032586382617,119.887386146047,119.98464304848078,954531,False
266,119.68521340910088,119.69738779206719,119.5774120135281,119.68521340910088,279729,False
267,120.07596439966586,120.14511395166943,119.96571024415576,120.07596439966586,239570,False
268,119.73251318929287,120.07972475958721,119.65576934194847,119.73251318929287,304739,False
269,119.62713792467822,119.71067604522037,119.5475533984379,119.62713792467822,387251,False
270,119.65841816682094,119.6886859670229,119.53623938360684,119.65841816682094,784153,False
271,120.0033391306524,120.18494453728265,119.96510411768386,120.0033391306524,940271,False
272,119.65872262530671,119.706350150941,119.48448611184277,119.65872262530671,713529,False
273,119.93708800288056,120.00198900430686,119.85677541429204,119.93708800288056,647685,False
274,119.93954264996064,120.06750256042739,119.85978015912359,119.93954264996064,631992,False
275,119.7040992525333,119.84189416119663,119.53287896206051,119.7040992525333,902874,False
276,119.81473061282959,119.84097385066187,119.7873171812512,119.81473061282959,819148,False
277,119.8624311804316,120.00550435598524,119.80831693818203,119.8624311804316,229576,False
278,119.71854427216805,119.78502494418146,119.60029406374677,119.71854427216805,109765,False
279,119.73525748017236,119.75437294694855,119.64499008388876,119.73525748017236,477972,False
280,119.64298623471065,119.71135124057689,119.53459385977885,119.64298623471065,110002,False
281,119.67014934306124,119.76406427242192,119.58364156309057,119.67014934306124,884141,False
282,119.82862389647035,119.90310000431158,119.78676830118205,119.82862389647035,897822,False
283,120.20872432158106,120.24871261689296,120.10407609303623,120.20872432158106,275508,False
284,119.91113187746214,120.04227839948916,119.82961296727903,119.91113187746214,358446,False
285,120.42268077003702,120.43766464184654,120.31659860385105,120.42268077003702,577698,False
286,119.95252947820306,120.02078574965027,119.94097245604861,119.95252947820306,345620,False
287,119.91611546602984,119.9825895217254,119.87933738844085,119.91611546602984,630929,False
288,120.05721289415675,120.29012249348442,119.99109537148121,120.05721289415675,526925,False
289,120.12468309512913,120.2138136192905,120.05064239327781,120.12468309512913,211119,False
290,119.97507993016525,120.13004396973645,119.94082033949311,119.97507993016525,532525,False
291,119.92514096292153,120.06131196647526,119.91002292046561,119.92514096292153,377768,False
292,119.8068945497539,119.86534898596216,119.71368638182473,119.8068945497539,109966,False
293,119.66567462718079,119.70122531882402,119.50991862298463,119.66567462718079,320422,False
294,119.86901104339016,120.0633459061399,119.78613214624022,119.86901104339016,265261,False
295,119.95460122984976,120.03309974822874,119.851298182037,119.95460122984976,171301,False
296,119.7883658414741,119.8998485872907,119.65901762522059,119.7883658414741,739411,False
297,120.00388903945277,120.01787073796787,119.75502753250927,120.00388903945277,510439,False
298,120.07764331466308,120.2775487949042,119.98322577703347,120.07764331466308,595521,False
299,120.27285644980296,120.37919671574011,120.18979233842677,120.27285644980296,440327,False
300,120.42431096844564,120.73601925787808,120.29338079979522,120.42431096844564,858912,False
301,120.22464866247249,120.23183422972201,120.20636358912073,120.22464866247249,104959,False
302,120.08995352498238,120.20398168807122,119.90432650377913,120.08995352498238,412946,False
303,120.26943843359992,120.39136830379917,120.17109361443572,120.26943843359992,748413,False
304,120.41625621172041,120.51836102955707,120.15083636538989,120.41625621172041,485939,False
305,120.41122242833237,120.53595773636465,120.41058718723542,120.41122242833237,127215,False
306,120.43947749562943,120.45712892909066,120.32196318736887,120.43947749562943,155046,False
307,120.74724008055595,120.8381243927842,120.69858563539995,120.74724008055595,857553,False
308,120.60437885553087,120.74759238271997,120.54925782230754,120.60437885553087,456737,False
309,120.73634353518987,120.75825879113899,120.56415977951664,120.73634353518987,527310,False
310,120.68751953210078,120.83415167147585,120.63045210141243,120.68751953210078,794029,False
311,120.63497672316826,120.69214975219494,120.49070013045508,120.63497672316826,267198,False
312,120.90007856309514,120.98720231007246,120.85845010275021,120.90007856309514,441180,False
313,121.09966436597497,121.28358064875542,121.08285184735462,121.09966436597497,996296,False
314,121.29669585373131,121.37655669000236,121.10899866246919,121.29669585373131,744621,False
315,121.6133963853611,121.83965178543023,121.54801982774754,121.6133963853611,641060,False
316,121.61850508239729,121.72361309884826,121.48192272187056,121.61850508239729,676231,False
317,121.78438128420807,121.85396574402044,121.62817705242394,121.78438128420807,431012,False
318,121.70880999423848,121.73273350971029,121.62153515797387,121.70880999423848,411999,False
319,121.78771779624157,121.91048030345391,121.76606660246924,121.78771779624157,777578,False
320,121.75601814508461,121.82293581086769,121.72728914464695,121.75601814508461,725412,False
321,121.7796378300319,121.98003750258567,121.7455487206482,121.7796378300319,419349,False
322,121.9245938440513,122.10815683008829,121.86472524754777,121.9245938440513,760319,False
323,121.72507139509521,121.86683040127282,121.67614144982282,121.72507139509521,314051,False
324,122.23446337613322,122.24512906808098,122.12081707867422,122.23446337613322,538350,False
325,121.98852338658386,122.09263100927782,121.93581899964583,121.98852338658386,650162,False
326,121.69228923461031,121.73724075164805,121.4723194303044,121.69228923461031,755295,False
327,121.97415556137774,121.98598341680278,121.93762033725585,121.97415556137774,625589,False
328,122.16728033854889,122.18490760408648,122.09687998591686,122.16728033854889,420161,False
329,122.31977437985819,122.36001074616269,122.2007124761611,122.31977437985819,667607,False
330,122.47349254170979,122.51749758357212,122.3970818265786,122.47349254170979,844976,False
331,122.47049273162393,122.61845898746373,122.2679049279242,122.47049273162393,317291,False
332,122.25071836166099,122.2814742989481,122.12425349514103,122.25071836166099,384599,False
333,122.26925268504954,122.30770385513487,122.25514033107684,122.26925268504954,759472,False
334,122.10366057222251,122.328099397165,121.91029624651858,122.10366057222251,419177,False
335,122.34179195011555,122.48463017817998,122.08603277578305,122.34179195011555,604283,False
336,122.30580942297063,122.36947608604419,122.20524565041269,122.30580942297063,603294,False
337,122.10388321731041,122.18082682991688,122.10225522491292,122.10388321731041,289432,False
338,122.02539829875663,122.25440564936292,121.98357939505237,122.02539829875663,575634,False
339,122.12617454911278,122.17631125356252,122.05293992098976,122.12617454911278,469068,False
340,121.98848350284607,122.09586814468148,121.74889419834437,121.98848350284607,132735,False
341,121.78788066452555,121.85957142679501,121.57683765503222,121.78788066452555,959213,False
342,121.84723696259084,121.85746326670294,121.61559065435358,121.84723696259084,341207,False
343,121.90693396226644,121.94755823339234,121.71510125496347,121.90693396226644,228305,False
344,121.78333418586125,121.80401843938604,121.71321405111655,121.78333418586125,823001,False
345,121.66860495508632,121.87415887257028,121.55812996445322,121.66860495508632,732337,False
346,121.72507133940275,121.74860326972482,121.66342723443847,121.72507133940275,514927,False
347,121.37253499985427,121.4170872655517,121.29676358798592,121.37253499985427,367774,False
348,121.03088010742117,121.11618535509628,120.85838958827412,121.03088010742117,165488,False
349,120.85697223460862,121.15729817929308,120.63844132563015,120.85697223460862,234278,False
350,120.80537908163264,120.95670179848489,120.6625153217854,120.80537908163264,622059,False
351,120.88049769427548,121.01953106536034,120.64123913031895,120.88049769427548,942721,False
352,121.23718128183788,121.27920647723978,121.21921471459649,121.23718128183788,381097,False
353,121.4451417522704,121.6222118385397,121.40048609114025,121.4451417522704,463076,False
354,121.40629423738429,121.58794223212178,121.3504290143374,121.40629423738429,765428,False
355,121.40167686272046,121.41102274517745,121.36350200560352,121.40167686272046,358946,False
356,121.15825937077817,121.17329180626173,121.07616345142338,121.15825937077817,178930,False
357,121.1537733321135,121.30818295391319,121.10582848759454,121.1537733321135,286988,False
